-15.655,83.821,71.514,-23.179,1.5595,97.068,94.74,17.838,-24.831,113.15,110.01,11.815,12.165,78.451,106.94,23.03,-20.91,100.59,85.079,4.1886,-20.429,78.109,93.083,2.5941,1.5614,97.787,74.98,17.145,-10.241,67.905,99.996,23.455,15.062,105,88.572,-10.683
17.516,86.594,74.824,1.6458,-9.5675,109.06,91.89,-2.5366,0.61649,72.898,94.398,21.603,-6.5197,94.238,70.198,20.838,18.356,92.53,89.437,-6.6957,-5.7232,85.914,80.653,3.5684,-10.87,93.355,95.451,-7.425,-5.9875,69.059,113.41,3.7531,-10.177,89.177,72.054,-18.046
-2.195,66.688,65.419,15.915,22.201,90.272,92.917,-8.1885,13.558,89.483,95.143,-1.5729,5.834,90.75,79.779,-0.30318,-1.7811,77.597,102.91,14.722,20.863,69.018,67.718,0.57847,14.227,98.845,112.77,24.334,-16.342,72.524,76.024,9.3622,19.113,100.66,85.099,0.92665
12.137,104.78,108.53,19.566,-1.02,91.621,97.195,12.098,23.709,105.68,68.445,-8.71,-6.6483,104.05,112.33,-2.3607,21.548,94.461,85.94,-15.057,-4.2333,95.691,66.159,11.667,21.676,101.82,84.249,-3.6901,-11.212,95.094,96.763,11.146,0.27573,101.84,96.549,0.34695
-14.962,65.389,93.929,10.13,-5.0535,68.446,93.129,-16.764,-20.127,89.114,73.327,11.644,-24.362,77.097,104.23,-14.477,-19.034,71.329,96.085,6.2654,-22.517,82.152,105.28,-19.159,9.9207,95.556,72.54,7.7261,-3.1759,114.16,107.73,8.8179,4.0472,85.442,111.96,20.455
-24.859,113.92,76.91,-12.125,-7.204,94.472,103.41,-23.208,19.469,67.694,86.185,8.8835,5.728,73.089,105.6,11.944,-2.7492,86.711,109.68,14.785,20.15,87.761,95.487,4.7711,0.19323,72.764,84.574,-12.843,-20.581,87.463,88.224,10.053,-16.919,100.68,88.629,-8.2119
13.004,114.38,99.594,21.187,2.9126,83.8,80.173,-6.6535,23.026,88.29,111.55,10.78,1.0291,92.14,88.054,0.89642,-0.76668,101.35,69.726,-16.703,-18.128,76.867,81.192,15.06,-11.658,93.551,111.1,0.39492,-1.5927,70.732,67.384,2.2728,4.0035,102.17,80.375,4.1661
14.148,111.14,96.367,-18.242,1.8429,100.26,67.391,-12.714,22.809,111.55,94.218,-1.0979,-12.457,66.968,102.76,-4.8179,7.4731,108.1,98.815,-3.0808,11.531,108.95,109.1,6.3759,-3.4073,67.292,66.301,-6.029,-9.127,89.752,103.91,13.039,-7.5112,92.815,94.883,-24.095
-14.601,73.784,110.22,-17.671,16.977,103.03,65.562,-8.3224,16.818,95.808,111.16,16.566,-20.604,97.955,80.267,7.1042,-15.48,103.2,94.247,-23.299,3.0566,75.77,67.173,-18.086,24.729,114.15,94.296,-8.7284,23.286,94.338,90.773,-5.0633,-7.8654,111.01,72.212,-0.64764
18.969,92.603,77.568,13.852,-11.021,112.59,70.915,11.913,-22.237,109.26,78.02,18.725,-16.02,77.97,76.535,-9.996,-14.131,79.391,84.348,10.762,10.992,98.66,65.476,14.503,-14.784,77.158,78.851,23.744,-21.985,67.204,99.464,12.358,5.8872,101.23,90.542,19.602
7.5377,104.87,90.15,-22.291,-1.3395,104.47,86.771,20.589,19.986,110.03,71.5,-9.3608,-12.145,67.087,91.005,-19.746,22.373,106.31,108.31,19.69,-5.8305,77.74,86.765,-14.207,9.7941,80.991,90.007,8.6761,5.5054,82.238,112.97,-24.248,-10.924,91.764,110.12,-21.592
20.227,96.311,109.91,13.092,-16.68,70.925,68.618,-0.078979,-10.256,72.729,91.993,-7.3452,-0.71718,84.749,98.736,-9.668,3.491,68.499,71.243,18.415,1.9305,111.94,105,11.458,-21.823,99.082,105.04,16.041,-2.8843,72.964,113.49,-21.919,21.052,104.4,108.14,10.941
-2.7655,68.204,81.375,10.71,-14.901,97.102,104.24,22.022,-23.931,102.69,86.999,12.943,4.7836,106.78,113.5,-6.1554,-16.833,89.321,96.318,-18.104,-1.1552,113.82,87.466,19.393,0.61267,96.981,89.513,21.83,-23.214,71.858,76.213,10.562,-21.269,111.48,112.28,-3.277
-9.9938,101.71,96.8,23.827,-21.636,103.39,100.39,21.561,5.8644,88.646,106.51,-0.34491,-16.361,83.818,88.409,-20.649,6.204,73.933,90.348,-18.025,6.1169,70.389,114.99,-14.588,-1.8626,104.69,79.973,-1.505,1.2071,93.897,91.353,-8.8559,-8.2594,103.86,83.117,5.4697
14.28,108.4,109.1,-0.97811,22.24,89.089,70.045,-3.1424,20.975,109.43,84.157,3.93,9.0183,80.496,99.112,-12.45,2.4668,109.06,92.673,-5.0373,-18.474,75.261,76.938,-14.785,23.411,104.05,76.03,7.5292,5.3213,99.837,113.8,16.159,17.821,103.53,65.011,1.0335
7.0737,83.184,72.196,-0.10994,18.158,104.62,108.76,10.85,-0.84283,102.03,89.213,1.9731,-21.647,74.119,69.057,20.681,-24.197,103.14,102.85,9.6078,18.151,80.794,95.446,6.868,-2.18,109.62,77.924,23.961,-7.4342,113,91.4,3.1971,22.132,66.047,84.055,-4.8023
9.8191,112.21,94.888,-19.653,-14.563,95.265,65.889,21.485,18.125,113.33,96.952,5.4774,18.745,109.1,109.68,7.0578,1.4438,76.078,77.051,-10.928,-20.538,82.014,79.625,10.891,14.437,91.822,93.414,24.994,10.817,65.059,66.616,8.1027,-20.936,111.7,91.327,-5.1492
7.4641,89.144,97.332,-10.082,10.969,84.508,105.72,-2.9345,3.3911,87.676,66.345,-20.85,-21.159,78.609,88.747,-4.3951,14.821,75.172,95.98,15.79,-5.1089,83.52,109.07,-10.864,-7.0844,112.84,96.399,17.301,-3.8926,106,65.301,1.1819,-2.9239,89.442,69.048,20.627
-2.9028,68.037,97.767,16.545,13.235,74.43,92.322,19.261,14.518,93.079,80.097,14.363,-14.644,103.9,110.77,12.407,24.567,67.68,103.1,20.024,-23.937,83.285,75.263,-22.46,-19.784,98.593,71.059,5.0977,13.121,76.73,72.659,-10.319,24.241,83.371,98.066,-18.812
19.821,74.228,109.49,-7.952,-18.457,65.612,83.244,-2.7926,-20.396,113.78,105.86,22.742,17.553,87.363,83.048,16.504,5.8292,77.232,99.164,9.8551,24.613,89.959,100.81,-20.025,-23,106.78,101.18,-9.1407,9.654,103.4,71.941,1.6161,-11.284,103.56,85.627,6.5743
13.7,65.922,102.1,6.06,14.671,80.763,81.428,-23.265,0.51878,72.363,67.359,5.6291,3.676,95.394,109.32,-6.4706,-17.78,92.149,81.711,0.23494,19.264,90.417,93.931,20.465,-11.275,111.81,114.3,-9.7681,-9.8909,102.2,94.882,21.331,16.391,82.268,66.384,-2.941
-20.928,70.588,106.9,-9.4829,14.658,76.545,70.025,-21.085,-15.022,95.496,71.837,0.72179,-15.382,100.35,113.6,-7.2143,-8.6148,111.01,92.962,-11.043,-14.225,78.792,78.201,23.415,5.4246,70.105,77.526,2.1126,-22.35,95.876,89.081,-22.313,-12.309,94.167,90.693,-18.941
6.7186,110.87,96.81,10.145,4.9359,69.793,91.117,11.154,-10.137,92.538,65.074,-5.5702,2.66,86.316,99.812,-15.471,9.9715,84.826,72.767,-15.563,-18.593,103.08,75.474,20.375,11.465,94.497,112.03,-8.6315,1.0627,70.283,68.938,19.985,-8.6656,108.36,108.35,-13.234
-16.626,81.963,91.264,21.796,-23.173,75.703,114.09,-2.7114,1.8866,96.545,106.14,9.2645,-19.987,66.048,102.43,-10.105,11.055,101.92,68.787,17.542,-22.648,87.449,80.133,-13.328,1.7099,110.9,104.71,-9.3605,13.785,67.18,83.02,24.482,9.9915,81.337,87.226,-18.007
23.064,86.025,111.98,-10.58,-3.6226,91.335,113.4,-9.2169,17.15,78.04,85.87,-20.443,-2.0125,65.938,73.634,-4.9786,-13.353,69.813,76.595,-12.011,-14.177,84.868,67.594,5.6949,22.35,110.58,110.72,9.7618,14.479,91.702,113.06,0.65726,-14.378,105.13,99.675,8.1541
17.657,68.804,65.647,11.791,-18.36,87.654,105.01,0.22337,-6.6821,83.456,111.78,-22.296,-8.5833,68.548,107.93,15.471,13.679,105.81,97.853,-20.413,12.323,106.93,100.91,1.3179,8.8633,100.23,69.069,-14.999,0.034803,69.813,79.348,17.986,-17.381,94.309,100.4,-3.7101
18.529,72.652,82.414,-17.386,13.215,112.48,108.36,5.1541,20.168,101.02,78.114,-4.8885,2.828,106.88,87.264,20.023,20.995,86.889,100.68,-20.471,11.312,77.572,69.622,24.883,18.155,91.428,73.918,-1.7658,22.453,72.581,84.298,-9.9386,3.6037,92.268,67.012,-6.7534
3.2343,106.84,98.778,0.10365,-15.642,99.931,77.824,-18.521,23.832,92.288,76.935,-18.624,-13.989,77.307,69.978,12.602,19.406,109.92,109.21,12.295,14.207,104.75,96.796,-2.4157,0.074197,85.921,108.76,6.5223,17.379,77.678,67.016,-15.21,18.68,85.443,113.69,7.0244
-11.313,91.749,84.835,12.201,-3.0734,86.38,81.918,-9.0097,-23.8,76.499,97.944,9.1711,9.9825,86.183,104.49,-21.956,15.252,95.252,78.205,-23.695,9.0093,84.646,96.515,18.569,13.567,74.549,107.64,10.974,16.234,79.013,113.96,-22.271,-1.6583,78.428,107.03,-8.8485
-10.584,87.141,76.124,19.746,-24.034,81.663,105.21,23.021,-19.503,75.821,112.36,-21.035,5.6203,90.947,90.373,-7.6589,13.448,96.23,87.115,-6.7435,11.262,99.477,91.966,0.11681,15.656,73.121,95.766,10.863,22.028,90.658,101.3,16.702,14.038,90.258,71.48,-14.736
15.25,113.32,84.53,-0.079088,-18.846,84.168,66.88,20.017,2.1882,96.451,75.953,-17.466,-8.6315,110.77,93.691,-0.035933,-23.04,94.977,76.66,-13.556,3.4804,76.717,75.112,4.8995,-4.8583,85.243,88.424,-15.654,-21.204,105.97,87.426,16.558,17.456,98.39,113.89,-18.493
1.2238,76.112,73.57,12.623,18.712,111.7,65.852,-7.3866,23.951,94.399,91.239,-1.7447,4.3466,110.73,85.055,-4.9074,-8.8163,108.1,69.596,21.447,9.1406,109.06,77.545,14.84,0.070312,68.033,109.87,-5.2662,23.189,87.56,104.24,1.3046,23.606,93.866,108.73,-5.3887
-7.2829,110.75,110.02,17.025,14.857,99.951,82.159,2.9615,1.3893,68.214,65.546,23.239,24.554,72.206,111.6,-7.1976,24.806,82.646,83.098,-16.771,11.795,102.36,98.648,-23.197,14.187,113.89,113.51,9.532,-7.8149,81.683,105.81,-24.881,-2.644,78.661,81.136,12.477
13.207,104.21,101.79,20.306,-24.845,109.15,107.12,-20.73,-4.1827,75.751,88.212,15.189,13.811,65.689,90.115,23.025,-14.561,70.488,108.02,10.385,16.892,111.4,66.843,-11.605,-2.878,69.937,70.662,12.943,-9.903,106.55,113.61,-11.757,14.537,97.994,67.358,12.822
2.7586,79.978,89.69,12.757,-16.063,78.459,79.719,21.311,18.798,69.069,85.801,-15.071,0.28742,112.42,82.052,-4.4045,19.623,105.86,94.625,19.978,21.598,91.485,75.168,-14.982,-6.5866,76.602,106.76,23.235,10.164,101.62,106.14,8.2197,-18.532,98.706,113.52,-18.619
19.914,77.274,87.272,12.341,-22.336,93.193,87.427,19.03,6,78.31,66.049,16.257,-7.2714,107.24,103.46,8.6326,7.278,69.68,94.7,-11.878,11.47,88.874,83.545,-7.1514,-15.579,110.69,72.413,-14.43,-24.266,98.791,75.767,14.679,22.043,70.825,68.133,11.072
1.3366,85.177,87.089,-5.0785,-19.381,108.16,102.49,12.947,-10.855,84.923,80.794,0.22038,-12.437,93.94,90.271,-0.56314,1.0566,86.316,85.286,-1.7934,11.194,94.6,83.34,-11.871,21.575,92.739,68.485,-4.6563,19.501,68.62,71.415,-14.216,15.849,70.654,108.6,-11.54
-0.13345,102.44,104.12,19.692,-17.614,65.383,92.009,-3.1165,-20.55,75.637,78.753,-10.334,-16.628,89.104,68.71,19.75,24.96,95.073,110.48,-2.9135,-4.1106,108.03,66.489,-16.348,-17.558,100.47,103.45,12.911,-24.555,75.592,77.326,-14.109,7.0003,108.28,89.626,-8.9343
16.411,113.57,102.01,22.946,-3.517,109.19,73.512,4.5978,21.155,101.69,69.811,-23.879,18.669,68.994,103.94,-9.7752,10.421,67.538,94.98,18.986,-2.8991,88.294,102.79,-20.558,-10.419,74.33,79.057,-2.5151,11.768,72.616,71.833,9.9753,-7.9593,99.658,77.346,-11.895
15.905,79.116,84.912,-7.4881,23.58,80.087,84.979,-5.2029,-4.5644,91.198,106.3,-17.076,4.3722,102.91,87.235,-10.716,-4.514,82.478,110.02,-0.25351,-15.903,109.24,65.736,11.321,-10.941,107.18,80.473,-12.628,17.093,89.9,99.095,-23.423,21.971,114.2,72.485,-0.94052
-20.667,93.02,87.68,-1.5198,-17.841,108.45,67.393,23.176,5.6319,66.911,81.837,1.257,-10.941,81.94,87.313,12.588,-16.65,92.265,93.979,-14.079,-8.3663,76.701,90.382,9.1191,21.001,111.03,77.027,13.066,12.315,97.101,65.828,-7.9268,1.014,106.67,100.19,-11.513
-22.882,106.4,78.751,-23.658,-10.083,74.378,75.494,-2.4912,2.6445,80.645,114.27,12.996,5.589,76.221,99.477,11.428,15.43,79.679,110.73,1.484,-13.123,76.296,80.461,-5.2227,-6.0918,110.4,74.399,-23.846,18.483,100.8,76.847,-8.4756,-10.202,101,80.625,-20.068
22.848,93.112,97.807,24.522,-17.444,114.3,65.546,14.063,6.2648,75.574,102.53,-5.6899,5.9248,80.981,103.28,-19.517,-20.768,112.8,88.39,-15.799,-12.056,75.389,109.29,-12.917,8.8645,89.384,89.199,-24.64,-11.486,98.463,104.3,-16.743,-11.4,81.476,101,-16.016
-2.6764,103.02,70.819,9.1377,23.445,91.189,102.8,-22.637,-12.5,99.885,104.49,18.378,-20.973,100.22,78.731,20.286,0.49078,92.735,77.159,-9.4776,-15.934,106.72,108.97,-0.37543,-7.2985,86.731,100.12,14.719,-9.0458,113.79,99.428,3.8363,-12.905,93.899,93.642,-24.906
3.8331,90.348,114.8,0.58862,24.917,98.566,111.65,-4.9259,-3.5406,101.43,71.661,-7.1947,20.203,66.777,89.722,6.4186,-0.84639,86.508,89.266,20.113,-21.635,71.288,100.03,-11.145,16.424,83.287,111.77,11.904,-2.3481,72.307,77.52,1.9696,-3.2424,77.538,96.902,16.699
-18.507,103.91,75.553,18.156,13.017,90.563,114.74,-23.293,-0.99748,112.04,101.04,23.254,15.001,94.215,82.093,-9.1579,9.6806,98.869,81.302,21.422,18.841,110.34,105.92,5.6772,0.20468,100.92,111.29,-1.7158,10.824,109.66,92.182,20.563,3.9015,114.06,69.79,-22.437
-0.76996,76.722,74.285,24.399,-0.41011,111.36,67.275,-9.5866,12.329,112.83,86.992,9.9473,17.833,101.79,68.589,12.279,18.156,100.78,66.248,6.4799,23.28,82.164,102.89,-7.9263,-11.918,108.12,105.25,21.493,12.134,94.654,93.52,10.958,19.012,86.942,89.021,-4.7341
8.2814,98.779,114.93,-19.044,-1.819,92.399,85.121,5.3179,3.6719,71.396,72.767,1.5043,-4.9179,80.555,99.245,-4.5629,19.314,88.306,113.58,8.9163,-19.286,109.19,79.267,7.0862,7.6889,71.755,74.027,-18.282,1.4684,107.09,113.53,18.815,-3.5621,111.36,92.804,-18.927
20.263,91.872,65.598,3.5512,13.701,82.283,101.75,-13.45,-2.9295,100.73,97.025,-7.056,-11.817,99.185,75.717,-1.207,-16.569,79.066,106.46,17.52,17.464,93.414,66,-18.083,22.323,92.495,68.469,7.9637,-9.5232,97.633,95.344,-22.323,-11.357,93.475,108.89,-22.32
11.555,108.99,85.211,19.023,20.826,72.609,86.768,14.703,17.328,109.62,96.614,9.4984,7.2971,97.356,103.32,16.964,-9.7081,98.324,78.673,-24.681,10.793,89.06,104.08,-10.835,-17.01,73.139,70.762,-20.903,23.568,98.386,69.718,23.932,-21.145,73.091,100.08,2.1042
18.46,77.922,102.73,-20.267,-23.984,114.44,67.472,22.233,22.654,85.875,113.04,9.5434,17.495,114.59,76.478,-18.37,5.2443,77.178,105.7,21.827,-24.823,96.907,91.508,15.391,24.261,91.957,93.684,-16.789,23.815,101.17,92.788,15.41,15.316,111.08,111.33,19.501
3.2867,108.71,71.417,22.045,1.0431,103.81,87.991,12.436,-22.36,100.72,112.71,11.192,-14.403,85.088,66.005,-19.453,-6.2722,77.028,73.001,-15.07,7.5181,105.66,68.213,15.605,10.798,76.276,100.34,-7.5625,7.2162,108.69,102.16,-6.8597,22.486,101.62,113.42,18.618
4.4489,65.889,99.113,-20.515,17.462,85.393,114.38,5.6097,17.115,76.835,89.119,-0.93784,-21.221,96.078,89.289,-22.013,5.7582,99.995,98.189,3.9664,11.824,77.43,101.28,5.6166,3.4956,114.71,73.305,9.8166,9.4055,97.616,110.07,11.879,2.1102,104.11,81.673,24.289
4.6459,79.712,108.83,14.251,-16.191,69.895,78.463,-6.8033,-5.6637,81.407,82.75,-10.003,-10.066,83.739,81.253,-19.063,16.848,114.37,105.07,-19.121,-2.5922,103.28,102.11,-4.5559,-10.122,98.232,113.96,-4.7045,5.7362,87.884,88.276,-23.757,20.377,71.453,93.673,17.643
-11.404,72.3,104.82,8.6491,5.0808,107.46,104.2,4.508,-8.2406,85.743,80.361,13.496,-5.0452,68.924,96.623,-15.227,-24.396,100.18,65.507,-24.979,-4.8727,96.181,85.597,6.3308,17.736,66.544,104.62,24.628,-5.4142,92.358,114.9,-15.752,-8.6089,111.64,79.219,23.896
4.3875,97.044,111.93,12.229,19.535,67.051,86.437,10.945,16.339,109.08,70.332,-20.043,23.202,76.881,72.952,19.948,-6.5737,112.87,109.71,7.2509,-12.945,68.361,104.95,-14.681,-7.4538,87.93,108.8,24.537,4.2248,83.469,88.555,15.328,-13.832,92.299,98.532,11.832
